confidence,text
99.2896728515625,FORM 03
99.86354064941406,BANKING CARD APPLICATION
98.65464782714844,Customer's Name.
99.40998840332031,Basic Card
99.85086059570312,Supplementary Card
88.53772735595703,First Name
72.69046020507812,J ENNIFER
97.83789825439453,Middle Initial
40.38089370727539,4
94.12965393066406,Last Name
65.29757690429688,P PITT
99.5198974609375,Birth Date
89.36327362060547,(mm dd ywy)
57.1856689453125,( / D 6 /
98.50733184814453,Social Security Number
60.61357879638672,1/9706442
98.99569702148438,Please Issue Banking Card for Me
99.37489318847656,Yes
99.6148681640625,No
99.08674621582031,PLEASE ISSUE BANKING CARD FOR
92.5767822265625,(IF NO)
99.27379608154297,First Name
94.72742462158203,Middle Initial
99.31405639648438,Last Name
99.32649230957031,Birth Date
94.80984497070312,Social Security Number
93.75666046142578,(mm dd yyyy)
98.37248992919922,BANKING CARD TYPE (CHECK ONLY ONE)
53.87317657470703,E
20.310365676879883,0)
95.59766387939453,VISA Electron
92.51325988769531,VISA Classic
96.41949462890625,Eurocard/MasterCard Standard
56.78730010986328,(
99.62511444091797,VISA Gold
99.26217651367188,Cirrus Maestro
97.3885498046875,Eurocard/MiasterCard Gold
98.86587524414062,NAME TO APPEAR ON THE BANKING CARD
81.6010971069336,JENNIFEK A
90.25025177001953,PITT
96.48039245605469,The Oustomer/ the Holder agrees that any disputes with the Bank ansing from or mn connection with this application shall be
97.90019989013672,"governed by the General Terms and Condriions, the Service Procedure for Private Customers and the Price Schedule of the Bank"
30.44517707824707,JPIM
98.62681579589844,Document Date
55.94276809692383,D 2 / 2
92.28997802734375,(Signature)
98.44550323486328,(mm dd yyyy)
98.10143280029297,FOR BANK USE ONLY
99.84566497802734,Security
99.89203643798828,Approved
99.1153335571289,Not Approved
38.97008514404297,Lo22
80.64208221435547,Vezhe/
99.72663879394531,Approval Date
65.92405700683594,"/ S"" 2"
98.3321762084961,Refusal Code
91.62149047851562,(Signature)
96.66725158691406,(mm dd yyy)
99.5840835571289,Private Customer Service
94.64910888671875,Card Number
83.73900604248047,6063 5P9/
83.9764633178711,2
87.79031372070312,9403
81.98446655273438,3
99.75092315673828,Customer Code
62.12278747558594,430/220 /
98.81087493896484,Holder Code
95.00057983398438,430/220
98.7967758178711,is the salary mandated to this Card?
99.86652374267578,Date
57.17698287963867,Be6
99.83031463623047,Yes
52.504825592041016,BoBMaddison
74.01419830322266,son
99.60140228271484,No
81.75469970703125,/ /
94.9402084350586,(mm dd yyyy)
98.37661743164062,(Signature)
98.84033966064453,Card was blocked
99.88429260253906,Date
99.70770263671875,Reason Code
92.29725646972656,(mm dd yyy)
97.92752075195312,(Signature)
98.79415893554688,"Visa, Electron, Classic are registered trademarks of VISA International Service Assocation in"
98.98716735839844,"the United States and other countnes. Cirrus, Maestro, Mastercard are registered trademarks"
97.500244140625,of MasterCard Woridwide or its subsidiaries in the United States All trademarks mentioned in
99.26153564453125,"this questionnare are the property of their respective owners,"
79.57783508300781,2 9 1 4 T 6 7 7 0 8 1
99.79563903808594,FORM
98.78369903564453,03
99.92715454101562,BANKING
99.81938171386719,CARD
99.84408569335938,APPLICATION
99.87974548339844,Customer's
97.4295654296875,Name.
99.19633483886719,Basic
99.62362670898438,Card
99.88218688964844,Supplementary
99.81952667236328,Card
89.30374145507812,First
87.77172088623047,Name
61.76457214355469,J
83.61634826660156,ENNIFER
97.55668640136719,Middle
98.1191177368164,Initial
89.25325775146484,Last
99.00604248046875,Name
57.755435943603516,P
72.8397216796875,PITT
99.39505767822266,Birth
99.64473724365234,Date
96.46904754638672,(mm
97.74800872802734,dd
73.87274932861328,ywy)
13.552534103393555,(
70.22516632080078,/
35.69964599609375,D
86.94291687011719,6
79.50806427001953,/
97.02916717529297,Social
98.67869567871094,Security
99.81413269042969,Number
97.94214630126953,Please
98.20665740966797,Issue
99.85176086425781,Banking
99.49947357177734,Card
99.47715759277344,for
98.99700927734375,Me
98.99153137207031,PLEASE
98.9784164428711,ISSUE
99.67593383789062,BANKING
99.10813903808594,CARD
98.67967224121094,FOR
88.09992980957031,(IF
97.05364227294922,NO)
99.21878814697266,First
99.32880401611328,Name
99.7987289428711,Middle
89.65613555908203,Initial
99.07413482666016,Last
99.55397033691406,Name
99.0238265991211,Birth
99.62916564941406,Date
86.17618560791016,Social
98.57395935058594,Security
99.67939758300781,Number
96.34796142578125,(mm
98.3431167602539,dd
86.57890319824219,yyyy)
99.89840698242188,BANKING
99.66702270507812,CARD
99.64283752441406,TYPE
97.84508514404297,(CHECK
96.99456787109375,ONLY
96.1870346069336,ONE)
91.65596008300781,VISA
99.53935241699219,Electron
85.37767791748047,VISA
99.64884185791016,Classic
94.53262329101562,Eurocard/MasterCard
98.30636596679688,Standard
99.52448272705078,VISA
99.72576141357422,Gold
98.6167221069336,Cirrus
99.90764617919922,Maestro
96.78243255615234,Eurocard/MiasterCard
97.99466705322266,Gold
